GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserve97,LOB
17043,Everett Cash Mut Ins Co,1996,1996,1,113,13,90,290,123,167,1,430,othliab
17043,Everett Cash Mut Ins Co,1996,1997,2,95,27,68,290,123,167,1,430,othliab
17043,Everett Cash Mut Ins Co,1997,1997,1,125,14,94,356,133,223,1,430,othliab
17124,Farmers Mut Ins Co,1988,1988,1,1,0,4,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1989,2,1,0,1,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1990,3,0,0,0,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1991,4,0,0,0,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1992,5,0,0,0,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1993,6,0,0,0,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1994,7,0,0,0,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1995,8,0,0,0,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1996,9,0,0,0,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1988,1997,10,0,0,0,12,11,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1989,1,4,0,4,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1990,2,1,0,1,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1991,3,0,0,0,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1992,4,0,0,0,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1993,5,0,0,0,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1994,6,0,0,0,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1995,7,0,0,0,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1996,8,1,1,0,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1989,1997,9,1,1,0,15,14,1,1,124,othliab
17124,Farmers Mut Ins Co,1990,1990,1,7,0,7,33,25,8,1,124,othliab
17124,Farmers Mut Ins Co,1990,1991,2,1,0,1,33,25,8,1,124,othliab
17124,Farmers Mut Ins Co,1990,1992,3,0,0,0,33,25,8,1,124,othliab
17124,Farmers Mut Ins Co,1990,1993,4,0,0,0,33,25,8,1,124,othliab
17124,Farmers Mut Ins Co,1990,1994,5,0,0,0,33,25,8,1,124,othliab
17124,Farmers Mut Ins Co,1990,1995,6,0,0,0,33,25,8,1,124,othliab
17124,Farmers Mut Ins Co,1990,1996,7,2,0,1,33,25,8,1,124,othliab
17124,Farmers Mut Ins Co,1990,1997,8,2,0,1,33,25,8,1,124,othliab
17124,Farmers Mut Ins Co,1991,1991,1,28,0,14,58,47,11,1,124,othliab
17124,Farmers Mut Ins Co,1991,1992,2,20,2,4,58,47,11,1,124,othliab
17124,Farmers Mut Ins Co,1991,1993,3,38,7,17,58,47,11,1,124,othliab
17124,Farmers Mut Ins Co,1991,1994,4,38,7,17,58,47,11,1,124,othliab
17124,Farmers Mut Ins Co,1991,1995,5,40,9,17,58,47,11,1,124,othliab
17124,Farmers Mut Ins Co,1991,1996,6,35,11,1,58,47,11,1,124,othliab
17124,Farmers Mut Ins Co,1991,1997,7,28,11,0,58,47,11,1,124,othliab
17124,Farmers Mut Ins Co,1992,1992,1,32,5,11,61,41,20,1,124,othliab
17124,Farmers Mut Ins Co,1992,1993,2,14,7,7,61,41,20,1,124,othliab
17124,Farmers Mut Ins Co,1992,1994,3,8,8,0,61,41,20,1,124,othliab
17124,Farmers Mut Ins Co,1992,1995,4,8,8,0,61,41,20,1,124,othliab
17124,Farmers Mut Ins Co,1992,1996,5,14,8,4,61,41,20,1,124,othliab
17124,Farmers Mut Ins Co,1992,1997,6,10,8,1,61,41,20,1,124,othliab
17124,Farmers Mut Ins Co,1993,1993,1,23,0,18,47,43,4,1,124,othliab
17124,Farmers Mut Ins Co,1993,1994,2,6,0,6,47,43,4,1,124,othliab
17124,Farmers Mut Ins Co,1993,1995,3,31,3,23,47,43,4,1,124,othliab
17124,Farmers Mut Ins Co,1993,1996,4,28,4,4,47,43,4,1,124,othliab
17124,Farmers Mut Ins Co,1993,1997,5,19,5,2,47,43,4,1,124,othliab
17124,Farmers Mut Ins Co,1994,1994,1,58,6,42,48,30,18,1,124,othliab
17124,Farmers Mut Ins Co,1994,1995,2,53,33,20,48,30,18,1,124,othliab
17124,Farmers Mut Ins Co,1994,1996,3,37,33,3,48,30,18,1,124,othliab
17124,Farmers Mut Ins Co,1994,1997,4,41,33,8,48,30,18,1,124,othliab
17124,Farmers Mut Ins Co,1995,1995,1,27,1,11,40,17,23,1,124,othliab
17124,Farmers Mut Ins Co,1995,1996,2,10,6,2,40,17,23,1,124,othliab
17124,Farmers Mut Ins Co,1995,1997,3,27,8,9,40,17,23,1,124,othliab
17124,Farmers Mut Ins Co,1996,1996,1,4,2,1,28,9,19,1,124,othliab
17124,Farmers Mut Ins Co,1996,1997,2,21,3,12,28,9,19,1,124,othliab
17124,Farmers Mut Ins Co,1997,1997,1,44,2,9,34,13,21,1,124,othliab
17256,Hannahstown Mut Ins Co,1988,1988,1,13,2,6,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1989,2,11,4,4,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1990,3,15,6,5,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1991,4,12,7,0,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1992,5,9,7,0,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1993,6,9,8,0,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1994,7,8,8,0,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1995,8,8,8,0,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1996,9,8,8,0,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1988,1997,10,8,8,0,28,10,18,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1989,1,17,2,7,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1990,2,16,4,5,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1991,3,17,5,9,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1992,4,8,6,0,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1993,5,8,6,0,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1994,6,8,8,0,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1995,7,8,8,0,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1996,8,8,8,0,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1989,1997,9,8,8,0,39,10,29,1,81,othliab
17256,Hannahstown Mut Ins Co,1990,1990,1,13,1,11,38,13,25,1,81,othliab
17256,Hannahstown Mut Ins Co,1990,1991,2,13,2,9,38,13,25,1,81,othliab
17256,Hannahstown Mut Ins Co,1990,1992,3,16,4,11,38,13,25,1,81,othliab
17256,Hannahstown Mut Ins Co,1990,1993,4,5,5,0,38,13,25,1,81,othliab
17256,Hannahstown Mut Ins Co,1990,1994,5,5,5,0,38,13,25,1,81,othliab
17256,Hannahstown Mut Ins Co,1990,1995,6,5,5,0,38,13,25,1,81,othliab
17256,Hannahstown Mut Ins Co,1990,1996,7,5,5,0,38,13,25,1,81,othliab
17256,Hannahstown Mut Ins Co,1990,1997,8,5,5,0,38,13,25,1,81,othliab
17256,Hannahstown Mut Ins Co,1991,1991,1,16,2,12,45,17,28,1,81,othliab
17256,Hannahstown Mut Ins Co,1991,1992,2,18,2,13,45,17,28,1,81,othliab
17256,Hannahstown Mut Ins Co,1991,1993,3,18,3,13,45,17,28,1,81,othliab
17256,Hannahstown Mut Ins Co,1991,1994,4,5,4,0,45,17,28,1,81,othliab
17256,Hannahstown Mut Ins Co,1991,1995,5,6,5,0,45,17,28,1,81,othliab
17256,Hannahstown Mut Ins Co,1991,1996,6,5,5,0,45,17,28,1,81,othliab
17256,Hannahstown Mut Ins Co,1991,1997,7,5,5,0,45,17,28,1,81,othliab
17256,Hannahstown Mut Ins Co,1992,1992,1,19,2,16,52,26,26,1,81,othliab
17256,Hannahstown Mut Ins Co,1992,1993,2,22,3,18,52,26,26,1,81,othliab
17256,Hannahstown Mut Ins Co,1992,1994,3,17,3,13,52,26,26,1,81,othliab
17256,Hannahstown Mut Ins Co,1992,1995,4,5,3,0,52,26,26,1,81,othliab
17256,Hannahstown Mut Ins Co,1992,1996,5,5,3,0,52,26,26,1,81,othliab
17256,Hannahstown Mut Ins Co,1992,1997,6,3,3,0,52,26,26,1,81,othliab
17256,Hannahstown Mut Ins Co,1993,1993,1,29,1,24,74,29,45,1,81,othliab
17256,Hannahstown Mut Ins Co,1993,1994,2,17,3,8,74,29,45,1,81,othliab
17256,Hannahstown Mut Ins Co,1993,1995,3,27,10,12,74,29,45,1,81,othliab
17256,Hannahstown Mut Ins Co,1993,1996,4,18,13,0,74,29,45,1,81,othliab
17256,Hannahstown Mut Ins Co,1993,1997,5,13,13,0,74,29,45,1,81,othliab
17256,Hannahstown Mut Ins Co,1994,1994,1,46,4,35,76,32,44,1,81,othliab
17256,Hannahstown Mut Ins Co,1994,1995,2,9,5,3,76,32,44,1,81,othliab
17256,Hannahstown Mut Ins Co,1994,1996,3,26,6,18,76,32,44,1,81,othliab
17256,Hannahstown Mut Ins Co,1994,1997,4,11,10,0,76,32,44,1,81,othliab
17256,Hannahstown Mut Ins Co,1995,1995,1,39,3,34,53,20,33,1,81,othliab
17256,Hannahstown Mut Ins Co,1995,1996,2,24,5,18,53,20,33,1,81,othliab
17256,Hannahstown Mut Ins Co,1995,1997,3,24,7,17,53,20,33,1,81,othliab
17256,Hannahstown Mut Ins Co,1996,1996,1,30,5,18,65,24,41,1,81,othliab
17256,Hannahstown Mut Ins Co,1996,1997,2,28,10,17,65,24,41,1,81,othliab
17256,Hannahstown Mut Ins Co,1997,1997,1,43,1,23,76,29,47,1,81,othliab
17299,Mennonite Mut Ins Co,1988,1988,1,2,0,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1989,2,0,0,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1990,3,0,0,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1991,4,0,0,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1992,5,0,0,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1993,6,0,0,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1994,7,0,0,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1995,8,1,1,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1996,9,1,1,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1988,1997,10,0,0,0,84,0,84,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1989,1,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1990,2,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1991,3,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1992,4,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1993,5,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1994,6,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1995,7,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1996,8,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1989,1997,9,0,0,0,130,0,130,1,94,othliab
17299,Mennonite Mut Ins Co,1990,1990,1,1,0,0,153,0,153,1,94,othliab
17299,Mennonite Mut Ins Co,1990,1991,2,2,2,0,153,0,153,1,94,othliab
17299,Mennonite Mut Ins Co,1990,1992,3,2,2,0,153,0,153,1,94,othliab
17299,Mennonite Mut Ins Co,1990,1993,4,2,2,0,153,0,153,1,94,othliab
17299,Mennonite Mut Ins Co,1990,1994,5,2,2,0,153,0,153,1,94,othliab
17299,Mennonite Mut Ins Co,1990,1995,6,2,2,0,153,0,153,1,94,othliab
17299,Mennonite Mut Ins Co,1990,1996,7,2,2,0,153,0,153,1,94,othliab
17299,Mennonite Mut Ins Co,1990,1997,8,2,2,0,153,0,153,1,94,othliab
17299,Mennonite Mut Ins Co,1991,1991,1,129,10,16,220,32,188,1,94,othliab
17299,Mennonite Mut Ins Co,1991,1992,2,131,65,15,220,32,188,1,94,othliab
17299,Mennonite Mut Ins Co,1991,1993,3,53,213,-37,220,32,188,1,94,othliab
17299,Mennonite Mut Ins Co,1991,1994,4,92,92,0,220,32,188,1,94,othliab
17299,Mennonite Mut Ins Co,1991,1995,5,92,92,0,220,32,188,1,94,othliab
17299,Mennonite Mut Ins Co,1991,1996,6,92,92,0,220,32,188,1,94,othliab
17299,Mennonite Mut Ins Co,1991,1997,7,92,92,0,220,32,188,1,94,othliab
17299,Mennonite Mut Ins Co,1992,1992,1,46,13,18,147,0,147,1,94,othliab
17299,Mennonite Mut Ins Co,1992,1993,2,30,19,3,147,0,147,1,94,othliab
17299,Mennonite Mut Ins Co,1992,1994,3,75,29,11,147,0,147,1,94,othliab
17299,Mennonite Mut Ins Co,1992,1995,4,45,32,3,147,0,147,1,94,othliab
17299,Mennonite Mut Ins Co,1992,1996,5,47,34,3,147,0,147,1,94,othliab
17299,Mennonite Mut Ins Co,1992,1997,6,40,40,0,147,0,147,1,94,othliab
17299,Mennonite Mut Ins Co,1993,1993,1,76,38,19,203,102,101,1,94,othliab
17299,Mennonite Mut Ins Co,1993,1994,2,61,58,1,203,102,101,1,94,othliab
17299,Mennonite Mut Ins Co,1993,1995,3,61,60,0,203,102,101,1,94,othliab
17299,Mennonite Mut Ins Co,1993,1996,4,65,64,0,203,102,101,1,94,othliab
17299,Mennonite Mut Ins Co,1993,1997,5,64,64,0,203,102,101,1,94,othliab
17299,Mennonite Mut Ins Co,1994,1994,1,140,106,21,295,183,112,1,94,othliab
17299,Mennonite Mut Ins Co,1994,1995,2,140,114,6,295,183,112,1,94,othliab
17299,Mennonite Mut Ins Co,1994,1996,3,125,125,0,295,183,112,1,94,othliab
17299,Mennonite Mut Ins Co,1994,1997,4,125,125,0,295,183,112,1,94,othliab
17299,Mennonite Mut Ins Co,1995,1995,1,113,36,32,342,239,103,1,94,othliab
17299,Mennonite Mut Ins Co,1995,1996,2,103,88,4,342,239,103,1,94,othliab
17299,Mennonite Mut Ins Co,1995,1997,3,109,101,2,342,239,103,1,94,othliab
17299,Mennonite Mut Ins Co,1996,1996,1,82,26,25,378,306,72,1,94,othliab
17299,Mennonite Mut Ins Co,1996,1997,2,50,37,3,378,306,72,1,94,othliab
17299,Mennonite Mut Ins Co,1997,1997,1,236,167,27,380,174,206,1,94,othliab
17329,Juniata Mut Ins Co,1988,1988,1,6,1,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1989,2,2,2,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1990,3,6,6,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1991,4,8,8,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1992,5,8,8,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1993,6,8,8,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1994,7,8,8,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1995,8,8,8,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1996,9,8,8,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1988,1997,10,8,8,0,43,9,34,1,82,othliab
17329,Juniata Mut Ins Co,1989,1989,1,2,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1989,1990,2,2,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1989,1991,3,2,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1989,1992,4,20,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1989,1993,5,6,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1989,1994,6,6,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1989,1995,7,6,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1989,1996,8,6,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1989,1997,9,6,6,0,50,9,41,1,82,othliab
17329,Juniata Mut Ins Co,1990,1990,1,0,0,0,61,13,48,1,82,othliab
17329,Juniata Mut Ins Co,1990,1991,2,0,0,0,61,13,48,1,82,othliab
17329,Juniata Mut Ins Co,1990,1992,3,0,0,0,61,13,48,1,82,othliab
17329,Juniata Mut Ins Co,1990,1993,4,0,0,0,61,13,48,1,82,othliab
17329,Juniata Mut Ins Co,1990,1994,5,0,0,0,61,13,48,1,82,othliab
17329,Juniata Mut Ins Co,1990,1995,6,0,0,0,61,13,48,1,82,othliab
17329,Juniata Mut Ins Co,1990,1996,7,0,0,0,61,13,48,1,82,othliab
17329,Juniata Mut Ins Co,1990,1997,8,0,0,0,61,13,48,1,82,othliab
17329,Juniata Mut Ins Co,1991,1991,1,1,1,10,69,14,55,1,82,othliab
17329,Juniata Mut Ins Co,1991,1992,2,1,1,0,69,14,55,1,82,othliab
17329,Juniata Mut Ins Co,1991,1993,3,1,1,0,69,14,55,1,82,othliab
17329,Juniata Mut Ins Co,1991,1994,4,1,1,0,69,14,55,1,82,othliab
17329,Juniata Mut Ins Co,1991,1995,5,0,1,0,69,14,55,1,82,othliab
17329,Juniata Mut Ins Co,1991,1996,6,1,1,0,69,14,55,1,82,othliab
17329,Juniata Mut Ins Co,1991,1997,7,1,1,0,69,14,55,1,82,othliab
17329,Juniata Mut Ins Co,1992,1992,1,5,4,2,73,14,59,1,82,othliab
17329,Juniata Mut Ins Co,1992,1993,2,4,4,0,73,14,59,1,82,othliab
17329,Juniata Mut Ins Co,1992,1994,3,7,2,0,73,14,59,1,82,othliab
17329,Juniata Mut Ins Co,1992,1995,4,6,2,0,73,14,59,1,82,othliab
17329,Juniata Mut Ins Co,1992,1996,5,6,2,0,73,14,59,1,82,othliab
17329,Juniata Mut Ins Co,1992,1997,6,2,2,0,73,14,59,1,82,othliab
17329,Juniata Mut Ins Co,1993,1993,1,10,6,1,76,15,61,1,82,othliab
17329,Juniata Mut Ins Co,1993,1994,2,7,7,0,76,15,61,1,82,othliab
17329,Juniata Mut Ins Co,1993,1995,3,7,7,0,76,15,61,1,82,othliab
17329,Juniata Mut Ins Co,1993,1996,4,8,7,0,76,15,61,1,82,othliab
17329,Juniata Mut Ins Co,1993,1997,5,27,9,0,76,15,61,1,82,othliab
17329,Juniata Mut Ins Co,1994,1994,1,3,2,1,75,15,60,1,82,othliab
17329,Juniata Mut Ins Co,1994,1995,2,2,2,0,75,15,60,1,82,othliab
17329,Juniata Mut Ins Co,1994,1996,3,2,2,0,75,15,60,1,82,othliab
17329,Juniata Mut Ins Co,1994,1997,4,2,2,0,75,15,60,1,82,othliab
17329,Juniata Mut Ins Co,1995,1995,1,8,2,3,75,20,55,1,82,othliab
17329,Juniata Mut Ins Co,1995,1996,2,31,4,25,75,20,55,1,82,othliab
17329,Juniata Mut Ins Co,1995,1997,3,29,4,25,75,20,55,1,82,othliab
17329,Juniata Mut Ins Co,1996,1996,1,1,0,0,79,21,58,1,82,othliab
17329,Juniata Mut Ins Co,1996,1997,2,18,7,11,79,21,58,1,82,othliab
17329,Juniata Mut Ins Co,1997,1997,1,30,2,10,82,28,54,1,82,othliab
17450,Millville Mut Ins Co,1988,1988,1,28,2,25,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1989,2,13,3,10,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1990,3,13,3,5,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1991,4,10,4,0,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1992,5,14,6,0,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1993,6,16,10,0,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1994,7,19,20,0,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1995,8,20,20,0,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1996,9,20,20,0,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1988,1997,10,20,20,0,125,27,98,1,171,othliab
17450,Millville Mut Ins Co,1989,1989,1,82,52,25,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1989,1990,2,68,53,10,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1989,1991,3,65,57,5,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1989,1992,4,64,61,0,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1989,1993,5,61,61,0,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1989,1994,6,61,61,0,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1989,1995,7,62,62,0,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1989,1996,8,61,61,0,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1989,1997,9,61,61,0,146,17,129,1,171,othliab
17450,Millville Mut Ins Co,1990,1990,1,53,9,25,173,25,148,1,171,othliab
17450,Millville Mut Ins Co,1990,1991,2,34,16,10,173,25,148,1,171,othliab
17450,Millville Mut Ins Co,1990,1992,3,36,20,10,173,25,148,1,171,othliab
17450,Millville Mut Ins Co,1990,1993,4,26,20,0,173,25,148,1,171,othliab
17450,Millville Mut Ins Co,1990,1994,5,30,30,0,173,25,148,1,171,othliab
17450,Millville Mut Ins Co,1990,1995,6,30,30,0,173,25,148,1,171,othliab
17450,Millville Mut Ins Co,1990,1996,7,30,30,0,173,25,148,1,171,othliab
17450,Millville Mut Ins Co,1990,1997,8,30,30,0,173,25,148,1,171,othliab
17450,Millville Mut Ins Co,1991,1991,1,39,2,25,188,28,160,1,171,othliab
17450,Millville Mut Ins Co,1991,1992,2,29,3,15,188,28,160,1,171,othliab
17450,Millville Mut Ins Co,1991,1993,3,25,6,10,188,28,160,1,171,othliab
17450,Millville Mut Ins Co,1991,1994,4,15,13,0,188,28,160,1,171,othliab
17450,Millville Mut Ins Co,1991,1995,5,16,13,0,188,28,160,1,171,othliab
17450,Millville Mut Ins Co,1991,1996,6,17,15,0,188,28,160,1,171,othliab
17450,Millville Mut Ins Co,1991,1997,7,20,20,0,188,28,160,1,171,othliab
17450,Millville Mut Ins Co,1992,1992,1,57,5,40,205,36,169,1,171,othliab
17450,Millville Mut Ins Co,1992,1993,2,41,8,15,205,36,169,1,171,othliab
17450,Millville Mut Ins Co,1992,1994,3,39,22,10,205,36,169,1,171,othliab
17450,Millville Mut Ins Co,1992,1995,4,24,24,0,205,36,169,1,171,othliab
17450,Millville Mut Ins Co,1992,1996,5,24,24,0,205,36,169,1,171,othliab
17450,Millville Mut Ins Co,1992,1997,6,24,24,0,205,36,169,1,171,othliab
17450,Millville Mut Ins Co,1993,1993,1,74,14,56,231,36,195,1,171,othliab
17450,Millville Mut Ins Co,1993,1994,2,56,14,15,231,36,195,1,171,othliab
17450,Millville Mut Ins Co,1993,1995,3,53,22,10,231,36,195,1,171,othliab
17450,Millville Mut Ins Co,1993,1996,4,48,31,0,231,36,195,1,171,othliab
17450,Millville Mut Ins Co,1993,1997,5,33,32,0,231,36,195,1,171,othliab
17450,Millville Mut Ins Co,1994,1994,1,67,8,56,250,47,203,1,171,othliab
17450,Millville Mut Ins Co,1994,1995,2,26,10,15,250,47,203,1,171,othliab
17450,Millville Mut Ins Co,1994,1996,3,21,10,10,250,47,203,1,171,othliab
17450,Millville Mut Ins Co,1994,1997,4,44,30,0,250,47,203,1,171,othliab
17450,Millville Mut Ins Co,1995,1995,1,93,12,56,271,47,224,1,171,othliab
17450,Millville Mut Ins Co,1995,1996,2,90,17,45,271,47,224,1,171,othliab
17450,Millville Mut Ins Co,1995,1997,3,95,43,42,271,47,224,1,171,othliab
17450,Millville Mut Ins Co,1996,1996,1,59,6,56,290,48,242,1,171,othliab
17450,Millville Mut Ins Co,1996,1997,2,64,17,45,290,48,242,1,171,othliab
17450,Millville Mut Ins Co,1997,1997,1,58,1,56,318,52,266,1,171,othliab
17469,Montour Mut Ins Co,1988,1988,1,26,4,20,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1989,2,17,12,3,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1990,3,21,14,7,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1991,4,19,19,0,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1992,5,20,19,1,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1993,6,19,19,0,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1994,7,19,19,0,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1995,8,19,19,0,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1996,9,19,19,0,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1988,1997,10,19,19,0,75,34,41,1,37,othliab
17469,Montour Mut Ins Co,1989,1989,1,8,0,9,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1989,1990,2,3,0,3,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1989,1991,3,2,0,2,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1989,1992,4,1,0,0,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1989,1993,5,1,1,0,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1989,1994,6,1,1,0,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1989,1995,7,1,1,0,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1989,1996,8,1,1,0,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1989,1997,9,1,1,0,75,35,40,1,37,othliab
17469,Montour Mut Ins Co,1990,1990,1,12,5,7,89,38,51,1,37,othliab
17469,Montour Mut Ins Co,1990,1991,2,19,9,6,89,38,51,1,37,othliab
17469,Montour Mut Ins Co,1990,1992,3,27,24,1,89,38,51,1,37,othliab
17469,Montour Mut Ins Co,1990,1993,4,9,9,0,89,38,51,1,37,othliab
17469,Montour Mut Ins Co,1990,1994,5,14,14,0,89,38,51,1,37,othliab
17469,Montour Mut Ins Co,1990,1995,6,9,9,0,89,38,51,1,37,othliab
17469,Montour Mut Ins Co,1990,1996,7,9,9,0,89,38,51,1,37,othliab
17469,Montour Mut Ins Co,1990,1997,8,9,9,0,89,38,51,1,37,othliab
17469,Montour Mut Ins Co,1991,1991,1,19,6,13,82,36,46,1,37,othliab
17469,Montour Mut Ins Co,1991,1992,2,17,11,6,82,36,46,1,37,othliab
17469,Montour Mut Ins Co,1991,1993,3,12,11,1,82,36,46,1,37,othliab
17469,Montour Mut Ins Co,1991,1994,4,11,11,0,82,36,46,1,37,othliab
17469,Montour Mut Ins Co,1991,1995,5,11,11,0,82,36,46,1,37,othliab
17469,Montour Mut Ins Co,1991,1996,6,11,11,0,82,36,46,1,37,othliab
17469,Montour Mut Ins Co,1991,1997,7,11,11,0,82,36,46,1,37,othliab
17469,Montour Mut Ins Co,1992,1992,1,19,3,11,82,47,35,1,37,othliab
