118136848614,447447895,09/27/2022 08:05:15 AM,09/27/2022 08:12:04 AM,159.247.3.210,,,,,Less than once a month,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,,Basic stuff,Advanced,Basic stuff,Not at all,Not at all,Not at all,Not at all,Not at all,,Very much so,Very much so,Somewhat,,,,Somewhat,Somewhat,Somewhat,Unsure,Unsure,Unsure,Somewhat,Somewhat,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Somewhat,Very much so,,,R,Excel,,,Python,,,,,,Lack of management support,,Financial cost,,,,,Lack of management support,,Financial cost,,,,,,,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,Lack of management support,,,,,,,,,FCAS,61 or older,United States,,Government or regulatory organization,,1-5,More than 20
118136848609,447447895,09/27/2022 08:07:53 AM,09/27/2022 08:12:04 AM,165.225.60.221,,,,,Less than once a month,At least once a day,At least once a month,Not at all,Less than once a month,Not at all,Not at all,Not at all,,Intermediate,Expert,Intermediate,Basic stuff,Basic stuff,Not at all,Not at all,Basic stuff,,Very much so,Very much so,Very much so,,,,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,,,R,Excel,Google Sheets,,,,,,,,,,,Not enough time,,,,,,,Not enough time,,,"Linear regression, including GLMs",,,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,Not enough time,No perceived benefit,,,,,FCAS,41-50 years old,United States,,Consulting Firm,,51-200,More than 20
118136848266,447447895,09/27/2022 07:49:01 AM,09/27/2022 08:11:30 AM,47.233.94.152,,,,,At least once a day,At least once a day,Not at all,Not at all,Not at all,At least once a month,At least once a month,At least once a day,,Advanced,Advanced,Not at all,Basic stuff,Basic stuff,Basic stuff,Not at all,Basic stuff,,,Very much so,,,,,,Not at all,,,Somewhat,,,Somewhat,,,Somewhat,,,Somewhat,,,Very much so,,,,R,,,,,A data visualization tool like Tableau,A business intelligence dashboarding tool like Power BI,SQL,,,,Lack of IT support,,Not enough time,,,Insufficient/inadequate staff,,Lack of IT support,,,,,,,Premium adjustment,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,Lack of management support,,,,No perceived benefit,,,,,None yet,Up to 30 years old,United States,,Insurance company,,11-25,Less than 5
118136847682,447447895,09/27/2022 08:06:15 AM,09/27/2022 08:10:39 AM,73.196.100.156,,,,,Not at all,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,At least once a month,,Not at all,Expert,Not at all,Not at all,Not at all,Not at all,Not at all,Intermediate,,Very much so,Very much so,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,Excel,,,,,,,,,,,,Not enough time,No perceived benefit,,,,,,Not enough time,No perceived benefit,,,,,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,Not enough time,No perceived benefit,Not familiar with them enough to implement,,,,FCAS,Prefer not to say,United States,,Reinsurance company,,6-10,Between 15 and 20
118136847181,447447895,09/27/2022 08:06:15 AM,09/27/2022 08:09:52 AM,208.89.92.182,,,,,Less than once a month,At least once a day,Not at all,Not at all,Not at all,Not at all,Less than once a month,Less than once a month,,Basic stuff,Advanced,Basic stuff,Basic stuff,Not at all,Not at all,Basic stuff,Basic stuff,,Very much so,Somewhat,Somewhat,,,,Somewhat,Somewhat,Somewhat,Somewhat,Not at all,Not at all,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,,n/a,,,,,,,,,,,,,,Not enough time,,,,,Lack of IT support,,Not enough time,,,"Linear regression, including GLMs",Credibility,,,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,,,Not applicable to my duties,n/a,n/a,,FCAS,61 or older,United States,,Insurance company,,,More than 20
118136846840,447447895,09/27/2022 08:05:56 AM,09/27/2022 08:09:21 AM,73.123.6.229,,,,,Less than once a month,At least once a day,Less than once a month,At least once a month,Not at all,At least once a month,Not at all,Less than once a month,,Basic stuff,Advanced,Basic stuff,Advanced,Not at all,Basic stuff,Not at all,Basic stuff,,Very much so,Unsure,Unsure,,,,Somewhat,Unsure,Unsure,Very much so,Unsure,Unsure,Very much so,Unsure,Unsure,Somewhat,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Unsure,Unsure,,,,,,,,,,,,,,,,Not enough time,,,,,Lack of IT support,,Not enough time,,,"Linear regression, including GLMs",Credibility,Premium adjustment,Excess loss analysis,,,,,,Tree-based methods like random forests,,,,,,,Not enough time,,,,,,None yet,Up to 30 years old,United States,,Insurance company,,51-200,Less than 5
118136846484,447447895,09/27/2022 08:04:03 AM,09/27/2022 08:08:46 AM,73.233.171.235,,,,,Not at all,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,,Not at all,Advanced,Not at all,Not at all,Not at all,Basic stuff,Not at all,Not at all,,Very much so,Very much so,Very much so,,,,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Unsure,Unsure,Unsure,,,,Excel,,,,,,,,,,,,,No perceived benefit,,,,,,,No perceived benefit,,,Credibility,Premium adjustment,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,,No perceived benefit,,,,,ACAS,41-50 years old,United States,,Consulting Firm,,6-10,Between 15 and 20
118136846200,447447895,09/27/2022 07:50:08 AM,09/27/2022 08:08:23 AM,64.246.216.130,,,,,At least once a month,At least once a day,Less than once a month,Not at all,Not at all,At least once a week,At least once a day,At least once a day,,Advanced,Expert,Intermediate,Not at all,Not at all,Intermediate,Intermediate,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,Python,,,,,,,,,Not enough time,,,Insufficient/inadequate staff,,,,,,,,,Premium adjustment,,,,,,Chain-ladder,,,,,,,,Not enough time,,,NA,NA,,ACAS,31-40 years old,United States,,Insurance company,,1-5,Between 10 and 15
118136845287,447447895,09/27/2022 08:02:48 AM,09/27/2022 08:07:06 AM,136.226.61.22,,,,,Less than once a month,At least once a day,Not at all,Less than once a month,Less than once a month,Less than once a month,At least once a month,Less than once a month,,Intermediate,Expert,Not at all,Basic stuff,Basic stuff,Not at all,Basic stuff,Basic stuff,,Very much so,Very much so,Very much so,,,,Not at all,Not at all,Not at all,Somewhat,Somewhat,Somewhat,Unsure,Not at all,Somewhat,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,,,,,,,,,,,,,,,,Not enough time,No perceived benefit,,Insufficient/inadequate staff,Lack of management support,,,,,,,,,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,,No perceived benefit,,,,,FCAS,Up to 30 years old,United States,,Insurance company,,200+,Between 5 and 10
118136845219,447447895,09/27/2022 08:01:00 AM,09/27/2022 08:06:59 AM,162.136.192.1,,,,,Less than once a month,At least once a day,Not at all,Not at all,Not at all,At least once a month,At least once a month,Less than once a month,,Intermediate,Advanced,Not at all,Basic stuff,Basic stuff,Basic stuff,Basic stuff,Intermediate,,Somewhat,Very much so,Somewhat,,,,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Very much so,Very much so,R,,R,,,,,,,,,,,,,Not enough time,,,Insufficient/inadequate staff,,,,Not enough time,,,"Linear regression, including GLMs",Credibility,,Excess loss analysis,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,Insufficient/inadequate staff,,,,Not enough time,No perceived benefit,,,,,FCAS,51-60 years old,United States,,Insurance company,,51-200,Between 15 and 20
118136844938,447447895,09/27/2022 08:03:14 AM,09/27/2022 08:06:33 AM,68.9.245.252,,,,,At least once a month,At least once a day,Less than once a month,Not at all,Not at all,At least once a month,At least once a week,At least once a week,,Intermediate,Advanced,Intermediate,Advanced,Not at all,Basic stuff,Basic stuff,Intermediate,,Very much so,Very much so,Somewhat,,,,Very much so,Very much so,Somewhat,Very much so,Somewhat,Very much so,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Very much so,Very much so,,,R,,,,Python,A data visualization tool like Tableau,A business intelligence dashboarding tool like Power BI,SQL,,,,,,Not enough time,,,,,,,Not enough time,,,"Linear regression, including GLMs",Credibility,,,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,Unsupervised learning methods like clustering or PCA,,,,,,Not enough time,No perceived benefit,,,,,FCAS,31-40 years old,United States,,Insurance company,,1-5,Between 10 and 15
118136844715,447447895,09/27/2022 08:01:14 AM,09/27/2022 08:06:15 AM,24.200.112.177,,,,,At least once a week,At least once a day,Not at all,Less than once a month,At least once a week,Not at all,Not at all,At least once a week,,Advanced,Expert,Not at all,Intermediate,Advanced,Not at all,Not at all,Advanced,,Very much so,Very much so,Somewhat,,,,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Somewhat,Very much so,Very much so,Very much so,,,R,,,,Python,A data visualization tool like Tableau,A business intelligence dashboarding tool like Power BI,,,,,,,Not enough time,,,,,,,Not enough time,,,"Linear regression, including GLMs",,Premium adjustment,,"Bayesian analysis, and/or MCMC",,,,,,,,,,,,Not enough time,,,,,,None yet,41-50 years old,Canada,,Insurance company,,51-200,Less than 5
118136844301,447447895,09/27/2022 08:02:13 AM,09/27/2022 08:06:06 AM,24.219.11.185,,,,,Not at all,At least once a day,Not at all,Not at all,Not at all,At least once a month,Not at all,At least once a week,,Not at all,Advanced,Intermediate,Not at all,Not at all,Intermediate,Not at all,Advanced,,Very much so,Very much so,Very much so,,,,Somewhat,Not at all,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Unsure,Unsure,Unsure,Unsure,Very much so,Very much so,Unsure,,,,Excel,,,,A data visualization tool like Tableau,,SQL,,,,,,Not enough time,,,,,Lack of IT support,,Not enough time,,,,,,,,,,,,,,,,,,,,,,,,,ACAS,Up to 30 years old,United States,,Insurance company,,200+,Between 5 and 10
118136844500,447447895,09/27/2022 08:02:59 AM,09/27/2022 08:05:53 AM,45.62.181.53,,,,,,At least once a day,Less than once a month,Not at all,Not at all,Less than once a month,Less than once a month,At least once a month,,Not at all,Expert,Basic stuff,Not at all,Not at all,Not at all,Basic stuff,Not at all,,Very much so,Very much so,Somewhat,,,,Somewhat,Somewhat,Unsure,Unsure,Unsure,Unsure,,,,,,,,,,,,,,,,,,,,,,SQL,,,,Lack of IT support,,Not enough time,,,Insufficient/inadequate staff,,Lack of IT support,Financial cost,Not enough time,,,,Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,Insufficient/inadequate staff,Lack of management support,Lack of IT support,Financial cost,Not enough time,,,,,,FCAS,41-50 years old,United States,,Consulting Firm,,26-50,Between 15 and 20
118136844143,447447895,09/27/2022 08:02:20 AM,09/27/2022 08:05:22 AM,136.226.61.29,,,,,Not at all,At least once a day,Not at all,At least once a month,Not at all,Not at all,Not at all,At least once a month,,Basic stuff,Expert,Basic stuff,Advanced,Not at all,Basic stuff,Basic stuff,Advanced,,Very much so,Very much so,Unsure,,,,Unsure,Unsure,Unsure,Very much so,Somewhat,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,Very much so,Somewhat,Unsure,,,,Excel,,SAS,,,,,,,,,,,No perceived benefit,,,,,,Not enough time,,,,Credibility,Premium adjustment,,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,Not enough time,,,,,,FCAS,31-40 years old,United States,,Insurance company,,200+,Between 5 and 10
118136843128,447447895,09/27/2022 08:00:27 AM,09/27/2022 08:03:54 AM,73.197.228.101,,,,,Not at all,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,,Not at all,Expert,Basic stuff,Not at all,Not at all,Not at all,Not at all,Not at all,,Very much so,Very much so,Somewhat,,,,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,,,,Excel,,,,,,,,,,,,,No perceived benefit,no use for other technology - our clients require simple analysis,,,,,,,no need,,Credibility,,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,,No perceived benefit,,,,,FCAS,51-60 years old,United States,,Consulting Firm,,1-5,More than 20
118136842808,447447895,09/27/2022 07:57:53 AM,09/27/2022 08:03:27 AM,107.212.64.13,,,,,Not at all,At least once a day,At least once a month,Not at all,Not at all,Not at all,Not at all,At least once a day,,Advanced,Expert,Advanced,Intermediate,Basic stuff,Basic stuff,Basic stuff,Advanced,,Very much so,Very much so,Unsure,,,,Somewhat,Not at all,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,Unsure,Not at all,Not at all,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,,"Radar , Emblem ",R,,,,Python,,,SQL,,,Lack of management support,,,Not enough time,,,,Lack of management support,,,Not enough time,,,"Linear regression, including GLMs",Credibility,,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,Not enough time,,,Python , Can we develop a python resource for actuaries . ,Future of ratemaking is moving towards use of open software like Python .,None yet,31-40 years old,United States,,Insurance company,,11-25,Between 5 and 10
118136842011,447447895,09/27/2022 07:59:11 AM,09/27/2022 08:02:22 AM,64.47.78.26,,,,,Not at all,At least once a day,Not at all,Less than once a month,Not at all,Not at all,Not at all,Not at all,,Basic stuff,Intermediate,Not at all,Intermediate,Not at all,Not at all,Not at all,Not at all,,Very much so,Very much so,Very much so,,,,Unsure,Unsure,Unsure,Very much so,Somewhat,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,,,,Excel,,SAS,,,,,,,,,,,No perceived benefit,,,,,,,No perceived benefit,,"Linear regression, including GLMs",Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,,No perceived benefit,,,,,None yet,Up to 30 years old,United States,,Reinsurance company,,6-10,Between 5 and 10
118136841880,447447895,09/27/2022 07:59:12 AM,09/27/2022 08:02:12 AM,165.225.217.4,,,,,Less than once a month,At least once a day,Not at all,Not at all,Not at all,Not at all,At least once a day,At least once a month,,Basic stuff,Expert,Not at all,Intermediate,Not at all,Not at all,Intermediate,Basic stuff,,,Very much so,Somewhat,,,,,,,,,,,,,,,,,Not at all,Not at all,,,,,,,,,,,,A business intelligence dashboarding tool like Power BI,,,Insufficient/inadequate staff,,,,,,,,Lack of management support,,,,,,"Linear regression, including GLMs",Credibility,,Excess loss analysis,"Bayesian analysis, and/or MCMC",Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,,,,,,,ACAS,61 or older,United States,,Insurance company,,6-10,More than 20
118136841184,447447895,09/27/2022 07:57:22 AM,09/27/2022 08:01:10 AM,172.58.163.92,,,,,At least once a month,At least once a day,Not at all,Less than once a month,Not at all,Not at all,At least once a month,Less than once a month,,Basic stuff,Advanced,Not at all,Intermediate,Not at all,Not at all,Not at all,Advanced,,Somewhat,,,,,,Unsure,,,Somewhat,,,Unsure,,,Unsure,,,Somewhat,,,Somewhat,,,R,,R,,,,,,A business intelligence dashboarding tool like Power BI,,,,,,,Not enough time,,,,,,,Not enough time,,,"Linear regression, including GLMs",Credibility,,,,,"Time series analysis, including claim trend analysis",,,,,,,,,,Not enough time,No perceived benefit,,,,,FCAS,31-40 years old,United States,,Insurance company,,51-200,Between 10 and 15
118136840300,447447895,09/27/2022 07:56:31 AM,09/27/2022 07:59:53 AM,120.244.229.61,,,,,At least once a month,At least once a day,Not at all,Not at all,Less than once a month,Less than once a month,Less than once a month,Less than once a month,,Expert,Expert,Not at all,Advanced,Basic stuff,Basic stuff,Basic stuff,Intermediate,,Very much so,,,,,,Not at all,,,Very much so,,,Somewhat,,,Unsure,,,Unsure,,,Very much so,,,R,,,,,,Python,,,,,,,,,Not enough time,No perceived benefit,,,,,,,,not really needed,"Linear regression, including GLMs",Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,,,no granular data available,,,,FCAS,31-40 years old,Asia,,Reinsurance company,,6-10,Between 5 and 10
